Products — Final Business Master,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
"Final values only • Filterable catalogue • Profit, margin and markup are formula-driven",,,,,,,,,,,,,
,,,,,,,,,,,,,
SKU,Product Name,Category,Sales Type,Unit of Measure,Pack Quantity,Currency,Wholesale Price,Buying Price,Profit,Profit Margin %,Markup %,Active,Source Key
RS-000317,DUX SMART GEL PEN,GEL PEN,Wholesale,Piece,,PKR,600,550,50,0.08333333333333333,0.09090909090909091,True,WS-RATES:9:30
RS-000318,MAGNIFYING GLASS 70MM,CHINA,Wholesale,Piece,,PKR,310,290,20,0.06451612903225806,0.06896551724137931,True,WS-RATES:9:31
RS-000319,RERASABLE GEL PEN GP723,GEL PEN,Wholesale,Piece,,PKR,540,500,40,0.07407407407407407,0.08,True,WS-RATES:9:32
RS-000320,DOLLAR MIX PENCIL 24BOX,PENCILS,Wholesale,Box,,PKR,4000,3920,80,0.02,0.02040816326530612,True,WS-RATES:9:33
RS-000321,DUX STAPLER D50,STAPLERS,Wholesale,Piece,,PKR,365,340,25,0.0684931506849315,0.07352941176470588,True,WS-RATES:9:34
RS-000322,M&G GUM STICK (8G),GUM STICK,Wholesale,Piece,,PKR,39,35.5,3.5,0.08974358974358974,0.09859154929577464,True,WS-RATES:9:35
RS-000323,ZIG ZAG SHARPNER,SHARPNERS,Wholesale,Piece,,PKR,260,243,17,0.06538461538461539,0.06995884773662552,True,WS-RATES:9:36
RS-000324,2026 DAIRY 1900,CHINA DAIRIES,Wholesale,Piece,,PKR,1100,970,130,0.11818181818181818,0.13402061855670103,True,WS-RATES:9:37
RS-000325,2026 DAIRY 1800,CHINA DAIRIES,Wholesale,Piece,,PKR,1050,920,130,0.12380952380952381,0.14130434782608695,True,WS-RATES:10:2
RS-000326,2026 DAIRY 900,CHINA DAIRIES,Wholesale,Piece,,PKR,600,470,130,0.21666666666666667,0.2765957446808511,True,WS-RATES:10:3
RS-000327,2026 DAIRY 1200,CHINA DAIRIES,Wholesale,Piece,,PKR,750,620,130,0.17333333333333334,0.20967741935483872,True,WS-RATES:10:4
RS-000328,PRICE TAG MACHINE,CHINA DAIRIES,Wholesale,Piece,,PKR,850,670,180,0.21176470588235294,0.26865671641791045,True,WS-RATES:10:5
RS-000329,CELL 2025H,CHINA DAIRIES,Wholesale,Piece,,PKR,140,110,30,0.21428571428571427,0.2727272727272727,True,WS-RATES:10:6
RS-000330,P10 PRACTICAL COPY,PRACTICAL COPY,Wholesale,Piece,,PKR,320,265,55,0.171875,0.20754716981132076,True,WS-RATES:10:7
RS-000331,TUFF TAPE,TAPE,Wholesale,Piece,,PKR,255,240,15,0.058823529411764705,0.0625,True,WS-RATES:10:8
RS-000332,SHUTTLE FBD 406,RACKETS,Wholesale,Piece,,PKR,300,240,60,0.2,0.25,True,WS-RATES:10:9
RS-000333,BIRTHDAY CANDLE 10,CHINA,Wholesale,Piece,,PKR,45,41,4,0.08888888888888889,0.0975609756097561,True,WS-RATES:10:10
RS-000334,BIRTHDAY CANDLE 41,CHINA,Wholesale,Piece,,PKR,140,123,17,0.12142857142857143,0.13821138211382114,True,WS-RATES:10:11
RS-000335,BIRTHDAY CANDLE 15,CHINA,Wholesale,Piece,,PKR,90,77,13,0.14444444444444443,0.16883116883116883,True,WS-RATES:10:12
RS-000336,BIRTHDAY CANDLE 16,CHINA,Wholesale,Piece,,PKR,110,92,18,0.16363636363636364,0.1956521739130435,True,WS-RATES:10:13
RS-000337,BIRTHDAY CANDLE 17,CHINA,Wholesale,Piece,,PKR,75,62,13,0.17333333333333334,0.20967741935483872,True,WS-RATES:10:14
RS-000338,BIRTHDAY CANDLE 9,CHINA,Wholesale,Piece,,PKR,140,112,28,0.2,0.25,True,WS-RATES:10:15
RS-000339,BIRTHDAY CANDLE 21,CHINA,Wholesale,Piece,,PKR,60,52,8,0.13333333333333333,0.15384615384615385,True,WS-RATES:10:16
RS-000340,BIRTHDAY CANDLE 8,CHINA,Wholesale,Piece,,PKR,130,112,18,0.13846153846153847,0.16071428571428573,True,WS-RATES:10:17
RS-000341,BIRTHDAY CANDLE 18,CHINA,Wholesale,Piece,,PKR,150,143,7,0.04666666666666667,0.04895104895104895,True,WS-RATES:10:18
RS-000342,BALOON METALIC (10PCS),CHINA,Wholesale,Pack,10,PKR,90,72,18,0.2,0.25,True,WS-RATES:10:19
RS-000343,BALOON PUMP,CHINA,Wholesale,Piece,,PKR,175,155,20,0.11428571428571428,0.12903225806451613,True,WS-RATES:10:20
RS-000344,PARTY BALOON (16PCS),CHINA,Wholesale,Pack,16,PKR,160,133,27,0.16875,0.20300751879699247,True,WS-RATES:10:21
RS-000345,HAPPY BIRTHDAY THEME (11PCS),CHINA,Wholesale,Pack,11,PKR,160,133,27,0.16875,0.20300751879699247,True,WS-RATES:10:22
RS-000346,NUMBER CANDLE LARGE,CHINA,Wholesale,Piece,,PKR,140,122,18,0.12857142857142856,0.14754098360655737,True,WS-RATES:10:23
RS-000347,NUMBER CANDLE SMALL,CHINA,Wholesale,Piece,,PKR,55,47,8,0.14545454545454545,0.1702127659574468,True,WS-RATES:10:24
RS-000348,FAIRY LIGHT,CHINA,Wholesale,Piece,,PKR,80,52,28,0.35,0.5384615384615384,True,WS-RATES:10:25
RS-000349,CAKE TOPPER NET,CHINA,Wholesale,Piece,,PKR,150,130,20,0.13333333333333333,0.15384615384615385,True,WS-RATES:10:26
RS-000350,CAKE TOPPER LARGE,CHINA,Wholesale,Piece,,PKR,135,133,2,0.014814814814814815,0.015037593984962405,True,WS-RATES:10:27
RS-000351,FOIL STAR+DILL,CHINA,Wholesale,Piece,,PKR,75,58,17,0.22666666666666666,0.29310344827586204,True,WS-RATES:10:28
RS-000352,BALOON STAND,CHINA,Wholesale,Piece,,PKR,230,175,55,0.2391304347826087,0.3142857142857143,True,WS-RATES:10:29
RS-000353,CAKE PLATE LARGE,CHINA,Wholesale,Piece,,PKR,170,133,37,0.21764705882352942,0.2781954887218045,True,WS-RATES:10:30
RS-000354,CAKE PLATE SMALL,CHINA,Wholesale,Piece,,PKR,150,113,37,0.24666666666666667,0.3274336283185841,True,WS-RATES:10:31
RS-000356,HAPPY BIRTHDAY CARD DISPLAY,CHINA,Wholesale,Piece,,PKR,140,112,28,0.2,0.25,True,WS-RATES:10:33
RS-000357,BIRTHDAY CAP 7,CHINA,Wholesale,Piece,,PKR,130,111,19,0.14615384615384616,0.17117117117117117,True,WS-RATES:10:34
RS-000358,BIRTHDAY CAP 6,CHINA,Wholesale,Piece,,PKR,80,66,14,0.175,0.21212121212121213,True,WS-RATES:10:35
RS-000359,BIRTHDAY CAP 5,CHINA,Wholesale,Piece,,PKR,100,72,28,0.28,0.3888888888888889,True,WS-RATES:10:36
RS-000360,BIRTHDAY CAP 4,CHINA,Wholesale,Piece,,PKR,60,46,14,0.23333333333333334,0.30434782608695654,True,WS-RATES:10:37
RS-000361,DORI GOLA,CHINA,Wholesale,Piece,,PKR,160,100,60,0.375,0.6,True,WS-RATES:11:2
RS-000362,POM POM,CHINA,Wholesale,Piece,,PKR,100,78,22,0.22,0.28205128205128205,True,WS-RATES:11:3
